8243,dave & buster's,restaurant,2018-06-19T00:00:00.000,compliance schedule - outstanding,20743,1851 ritchie station ct,bryan mccrory
70,asian star restaurant,carry-out,2018-06-19T00:00:00.000,non-compliant - violations observed,20744,12758 old fort rd,qiaoxing chen
461,el gran chapparral,carry-out,2018-06-19T00:00:00.000,compliance schedule - completed,20784,8307 annapolis rd,romeo ponce
2019,mcdonalds 7508,fast food,2018-06-19T00:00:00.000,------,20705,4000 powder mill rd,steve easterbrook
1994,lanham sunoco a-plus,gas station store,2018-06-19T00:00:00.000,compliance schedule - completed,20706,9105 annapolis rd,shafiq umar
1309,sapodilla's caribbean restaurant & catering,carry-out,2018-06-19T00:00:00.000,non-compliant - violations observed,20744,11396 livingston rd,marva kitt
1087,panda express 1231,fast food,2018-06-19T00:00:00.000,compliance schedule - completed,20707,15102 baltimore ave,lindy imla
1442,subway,fast food,2018-06-19T00:00:00.000,compliance schedule - completed,20784,6210 annapolis rd,mohammed haque
1103,parkside carryout,carry-out,2018-06-19T00:00:00.000,critical violations observed,20705,11890 old baltimore pike,mi kyung kim
1689,5-twelve food mart,convenience store,2018-06-19T00:00:00.000,compliant - no health risk,20784,7001 annapolis rd,muhammad ariff
2015,mcdonalds 7165,fast food,2018-06-19T00:00:00.000,critical violations observed,20706,10585 greenbelt rd,steve easterbrook
1103,parkside carryout,carry-out,2018-06-19T00:00:00.000,------,20705,11890 old baltimore pike,mi kyung kim
1534,teppanyaki grill & buffet,full service,2018-06-19T00:00:00.000,compliance schedule - completed,20706,9345 annapolis rd,li hua weng
1317,milk & honey,cafeteria,2018-06-19T00:00:00.000,compliance schedule - completed,20720,12500 fairwood pkwy,monique simms
1702,amc theatres center park 8,snack bar/concession stand,2018-06-19T00:00:00.000,compliance schedule - completed,20705,4001 powder mill rd,gerardo i lopez
2019,mcdonalds 7508,fast food,2018-06-19T00:00:00.000,compliance schedule - completed,20705,4000 powder mill rd,steve easterbrook
1827,diana's grocery & party,grocery store,2018-06-19T00:00:00.000,non-compliant - violations observed,20707,15101 baltimore ave,wilfrido hernandez
2076,morning side cafe,full service,2018-06-19T00:00:00.000,non-compliant - violations observed,20705,4041 powder mill rd,yang kim
1576,tj's of calverton restaurant,full service,2018-06-19T00:00:00.000,------,20705,11607 beltsville dr,guillermo bustamante
2382,wing heaven,carry-out,2018-06-19T00:00:00.000,critical violations observed,20747,5805 silver hill rd,andrew gore
2620,fort washington pool snack bar,snack bar/concession stand,2018-06-19T00:00:00.000,non-compliant - violations observed,20744,13601 king charles ter,connie freeman
8224,bon fresco,restaurant,2018-06-19T00:00:00.000,critical violations observed,20705,7000 muirkirk meadows dr,jeff eassa
7537,moe's southwest grill,fast food,2018-06-19T00:00:00.000,compliance schedule - outstanding,20707,14720 baltimore ave,frank maresca
7380,al-madina halal meat & grocery,grocery store,2018-06-19T00:00:00.000,compliant - no health risk,20707,15101 baltimore ave,aijaz khan
8243,dave & buster's,restaurant,2018-06-19T00:00:00.000,compliance schedule - outstanding,20743,1851 ritchie station ct,bryan mccrory
8224,bon fresco,restaurant,2018-06-19T00:00:00.000,------,20705,7000 muirkirk meadows dr,jeff eassa
258,champion grill,carry-out,2018-06-20T00:00:00.000,critical violations observed,20705,10484 baltimore ave,iktae yoo
749,jerry's subs & pizza,fast food,2018-06-20T00:00:00.000,compliant - no health risk,20707,14215 baltimore ave,bipin patel
653,heavenly edibles & stuff,carry-out,2018-06-20T00:00:00.000,compliant - no health risk,20745,829 southern ave,bertram brown
752,jersey mikes subs,fast food,2018-06-20T00:00:00.000,critical violations observed,20707,13600 baltimore ave,daniel malamis
92,beijing of greenbelt,full service,2018-06-20T00:00:00.000,critical violations observed,20770,131 centerway,yijin chen
839,el tejano restaurant bar and grill,full service,2018-06-20T00:00:00.000,critical violations observed,20912,6847 new hampshire ave,samuel diaz-molina
389,danny's sub shop,carry-out,2018-06-20T00:00:00.000,non-compliant - violations observed,20706,9900 greenbelt rd,fong yeung
680,hunan china,carry-out,2018-06-20T00:00:00.000,non-compliant - violations observed,20770,9234 springhill ln,kongri chen
356,costco wholesale 1078,membership warehouse,2018-06-20T00:00:00.000,non-compliant - violations observed,20706,2400 five lees ln,gail tsuboi
47,applebee's,full service,2018-06-20T00:00:00.000,critical violations observed,20747,3447 donnell dr,terri m carman
1203,perlas restaurant,full service,2018-06-20T00:00:00.000,compliance schedule - completed,20705,10820 rhode island ave,rosa duque
1579,toms chinese kitchen,full service,2018-06-20T00:00:00.000,non-compliant - violations observed,20912,6853 new hampshire ave,mei zhu
1236,remington's restaurant,full service,2018-06-20T00:00:00.000,critical violations observed,20705,11500 baltimore ave,inci kantar
1483,jodys good mood cafe,n/a,2018-06-20T00:00:00.000,critical violations observed,20705,10606 baltimore ave,jovan stevens
1138,el mexireno,carry-out,2018-06-20T00:00:00.000,non-compliant - violations observed,20745,5494 st barnabas rd,jesus mejia
1822,dash in / marlton,gas station store,2018-06-20T00:00:00.000,non-compliant - violations observed,20772,9220 crain hwy,mark samuels
8006,la flor de puebla bakery,bakery,2018-06-20T00:00:00.000,critical violations observed,20705,10800 rhode island ave,mario hernandez
2569,dollar tree 5258,dollar store,2018-06-20T00:00:00.000,------,20737,6250 kenilworth ave,rosalie beaugard lee
8270,sakura teriyaki corner,full service,2018-06-20T00:00:00.000,non-compliant - violations observed,20912,6843 new hampshire ave,xu qiu lin
2326,tiger market,grocery store,2018-06-20T00:00:00.000,compliant - no health risk,20745,823 southern ave,un cho
8189,301 travel plaza/circle k convience,gas station store,2018-06-20T00:00:00.000,critical violations observed,20772,3511 crain hwy,ather chaudry
2569,dollar tree 5258,dollar store,2018-06-20T00:00:00.000,critical violations observed,20737,6250 kenilworth ave,rosalie beaugard lee
8316,popeye's louisiana kitchen,fast food - chain,2018-06-21T00:00:00.000,compliance schedule - outstanding,20743,1705 ritchie station ct,jerome friedlander
121,bond 45,restaurant,2018-06-21T00:00:00.000,critical violations observed,20745,149 waterfront st,sheldon fireman
863,laurel meat market,meat/poultry market,2018-06-21T00:00:00.000,non-compliant - violations observed,20707,347 main st,william miles
266,checkers,carry-out,2018-06-21T00:00:00.000,critical violations observed,20747,6401 marlboro pike,jay smith
278,autumn lake healthcare at cherry lane,health care facility,2018-06-21T00:00:00.000,compliance schedule - completed,20708,9001 cherry ln,aryeh stern
1540,tgi fridays,full service,2018-06-21T00:00:00.000,facility reopened,20770,6460 capitol dr,daniel halpern
1540,tgi fridays,full service,2018-06-21T00:00:00.000,facility closed,20770,6460 capitol dr,daniel halpern
1160,pollo a la brasa restaurant,full service,2018-06-21T00:00:00.000,critical violations observed,20708,12733 laurel bowie rd,isaias flores
1159,pollo & steak grill,full service,2018-06-21T00:00:00.000,critical violations observed,20710,4926 annapolis rd,jose davila
2136,potbelly sandwich works,fast food,2018-06-21T00:00:00.000,non-compliant - violations observed,20745,146 national plz,basye moskowitz
2006,little caesars pizza,fast food,2018-06-21T00:00:00.000,non-compliant - violations observed,20710,5438 annapolis rd,irfaan lalani
2120,admas market,grocery store,2018-06-21T00:00:00.000,------,20784,7453 annapolis rd,kagnachew chanyalew
2201,seven eleven 11569b,convenience store,2018-06-21T00:00:00.000,critical violations observed,20705,11422 cherry hill rd,kuanchai natrakul
8316,popeye's louisiana kitchen,fast food,2018-06-21T00:00:00.000,compliance schedule - outstanding,20743,1705 ritchie station ct,jerome friedlander
2572,dollar value city,dollar store,2018-06-21T00:00:00.000,non-compliant - violations observed,20710,4920 annapolis rd,bahadur singh
8366,central bakery,bakery,2018-06-21T00:00:00.000,critical violations observed,20710,4928 annapolis rd,jose davila
6551,food lion 2566,grocery store,2018-06-21T00:00:00.000,------,20708,12675 laurel bowie rd,laura tubbs
7550,panera bread company,fast food,2018-06-21T00:00:00.000,compliant - no health risk,20705,10914 baltimore ave,brian lemek
2331,tropical food inc,grocery store,2018-06-21T00:00:00.000,non-compliant - violations observed,20707,603 7th st,charles ndika
752,jersey mikes subs,fast food,2018-06-22T00:00:00.000,compliance schedule - completed,20707,13600 baltimore ave,daniel malamis
241,caribbean sea,full service,2018-06-22T00:00:00.000,non-compliant - violations observed,20912,6869 new hampshire ave,yvonne edwards
874,ledo pizza & pasta,carry-out,2018-06-22T00:00:00.000,compliance schedule - completed,20744,920 east swan creek rd,shamima begum
1671,wings n things and pizza,carry-out,2018-06-22T00:00:00.000,non-compliant - violations observed,20707,310 main st,farooq azam
1653,wendys 6505,fast food,2018-06-22T00:00:00.000,non-compliant - violations observed,20747,3440 donnell dr,james schwartz
1807,colette's cafe,carry-out,2018-06-22T00:00:00.000,non-compliant - violations observed,20770,6411 ivy ln,collette benie
1363,shoppers food 52035 (2353),grocery store,2018-06-22T00:00:00.000,compliance schedule - outstanding,20774,806 largo center dr,chad ferguson
1934,henson creek golf course,snack bar/concession stand,2018-06-22T00:00:00.000,non-compliant - violations observed,20744,1641 tucker rd,joseph chase
1368,shoppers food 52019 (2340),grocery store,2018-06-22T00:00:00.000,non-compliant - violations observed,20912,6881 new hampshire ave,chad ferguson
1623,uptown grill,carry-out,2018-06-22T00:00:00.000,compliant - no health risk,20770,7501 greenway center dr,kyung yoon
1793,chef lou's desserts,catering only,2018-06-22T00:00:00.000,non-compliant - violations observed,20770,103 centerway,louis parker jr
1505,taco bell 4494,fast food,2018-06-22T00:00:00.000,non-compliant - violations observed,20747,3330 donnell dr,james bodenstedt
1441,subway,fast food,2018-06-22T00:00:00.000,compliance schedule - completed,20744,932 east swan creek rd,iqbal hassan
2305,tasting room wine bar & shop,bar/tavern/lounge,2018-06-22T00:00:00.000,non-compliant - violations observed,20745,137 waterfront st,sheila curry
2251,seven eleven 35282a,convenience store,2018-06-22T00:00:00.000,compliance schedule - outstanding,20707,605 7th st,kulwinder kaur
8428,dollar tree 7004,dollar store,2018-06-22T00:00:00.000,compliance schedule - completed,20743,6300 central ave,gary philbin
2655,herbal infusion,convenience store,2018-06-22T00:00:00.000,non-compliant - violations observed,20744,952 east swan creek rd,shakiera hockaday-bey
2900,the sunset room by wolfgang puck,catering only,2018-06-22T00:00:00.000,non-compliant - violations observed,20745,137 national plz,carl schuster
551,gah rham restaurant,full service,2018-06-25T00:00:00.000,------,20705,5027 garrett ave,hae lee
121,bond 45,restaurant,2018-06-25T00:00:00.000,compliant - no health risk,20745,149 waterfront st,sheldon fireman
677,house of lee,carry-out,2018-06-25T00:00:00.000,non-compliant - violations observed,20746,6401 maxwell dr,de chen
877,ledo pizza & pasta,fast food,2018-06-25T00:00:00.000,non-compliant - violations observed,20745,4925 indian head hwy,mohammad uddin
1005,ms. muffin man,carry-out,2018-06-25T00:00:00.000,critical violations observed,20706,9434 lanham severn rd,sherrie o'savio
216,burger king 10792,fast food,2018-06-25T00:00:00.000,non-compliant - violations observed,20745,5141 indian head hwy,louis henry
1606,umcp - panda express - sushi kiosk 802,college/university,2018-06-25T00:00:00.000,compliant - no health risk,20742,3841 campus dr,peggy cherng
2120,admas market,grocery store,2018-06-25T00:00:00.000,compliance schedule - completed,20784,7453 annapolis rd,kagnachew chanyalew
1597,umcp - chick-fil-a,college/university,2018-06-25T00:00:00.000,compliant - no health risk,20742,3841 campus dr,joseph mullineaux
2032,mcdonalds 2308,fast food,2018-06-25T00:00:00.000,compliance schedule - outstanding,20774,1030 largo center dr,don thompson
1467,subway sandwich shop,fast food,2018-06-25T00:00:00.000,compliance schedule - completed,20770,6094 greenbelt rd,kamran youssefieh
1540,tgi fridays,full service,2018-06-25T00:00:00.000,facility closed,20770,6460 capitol dr,daniel halpern
1605,umcp - panda express 802,college/university,2018-06-25T00:00:00.000,compliant - no health risk,20742,3841 campus dr,peggy cherng
1711,amf capital plaza lanes,snack bar/concession stand,2018-06-25T00:00:00.000,non-compliant - violations observed,20784,4601 cooper ln,shirley pierpont
1109,patuxent river health and rehab,health care facility,2018-06-25T00:00:00.000,compliance schedule - completed,20707,14200 laurel park dr,elizabeth neel
1967,j&j international food store,grocery store,2018-06-25T00:00:00.000,critical violations observed,20706,9456 lanham severn rd,clement igbokwe
7491,harris teeter 408,grocery store,2018-06-25T00:00:00.000,non-compliant - violations observed,20707,14702 baltimore ave,rodney antolock
7490,afc sushi @ harris teeter 408,limited service,2018-06-25T00:00:00.000,compliant - no health risk,20707,14702 baltimore ave,jeffery seiler
2569,dollar tree 5258,dollar store,2018-06-25T00:00:00.000,facility closed,20737,6250 kenilworth ave,rosalie beaugard lee
2569,dollar tree 5258,dollar store,2018-06-25T00:00:00.000,------,20737,6250 kenilworth ave,rosalie beaugard lee
2240,seven eleven 11688b,convenience store,2018-06-25T00:00:00.000,critical violations observed,20746,6201 suitland rd,joseph depinto
13994,burtons grill & bar,full service,2018-06-25T00:00:00.000,critical violations observed,20737,4440 van buren st,kevin harron
2881,suitland road exxon,gas station store,2018-06-25T00:00:00.000,non-compliant - violations observed,20746,6500 suitland rd,mohammad javed
7349,umcp - the dairy,college/university,2018-06-25T00:00:00.000,non-compliant - violations observed,20742,3841 campus dr,joseph mullineaux
557,gaylord national - galaxy diner,restaurant,2018-06-26T00:00:00.000,critical violations observed,20745,201 waterfront st,richard morse
386,danny's sub shop,carry-out,2018-06-26T00:00:00.000,compliance schedule - completed,20706,7900 annapolis rd,xiao lin
559,gaylord national - cocoa bean,coffee shop,2018-06-26T00:00:00.000,critical violations observed,20745,201 waterfront st,richard morse
222,cafe continental,carry-out,2018-06-26T00:00:00.000,non-compliant - violations observed,20770,6404 ivy ln,dong kim
794,kennys sub shop,carry-out,2018-06-26T00:00:00.000,compliance schedule - outstanding,20770,8823 greenbelt rd,zi zhang
748,jerry's subs & pizza,fast food,2018-06-26T00:00:00.000,critical violations observed,20772,5720 crain hwy,oti nwosu
948,krispy krunchy chicken (dba),gas station store,2018-06-26T00:00:00.000,compliance schedule - completed,20772,5111 john rogers blvd,athar chaudhry
303,china cafe,carry-out,2018-06-26T00:00:00.000,compliant - no health risk,20748,7095 allentown rd,yu chen
1025,new olde town inn,restaurant,2018-06-26T00:00:00.000,critical violations observed,20772,14745 main st,donnell long
382,da rae won restaurant,full service,2018-06-26T00:00:00.000,compliance schedule - completed,20705,5013 garrett ave,hyeong choe
1225,red hot & blue,full service,2018-06-26T00:00:00.000,non-compliant - violations observed,20707,677 main st,brian jefferson
1103,parkside carryout,carry-out,2018-06-26T00:00:00.000,critical violations observed,20705,11890 old baltimore pike,mi kyung kim
1932,heaven's bakery,bakery,2018-06-26T00:00:00.000,non-compliant - violations observed,20747,3261 donnell dr,david chung
2733,nature's smoothies,carry-out,2018-06-26T00:00:00.000,non-compliant - violations observed,20747,3393 donnell dr,md mozibal hoq
7504,subway sandwich and salad restaurant,fast food,2018-06-26T00:00:00.000,compliant - no health risk,20740,3711 campus dr,mohiuddin kader
2689,laurel municipal swimming pool snack bar,snack bar/concession stand,2018-06-26T00:00:00.000,non-compliant - violations observed,20707,901 main st,joanne hall-barr
8141,basket treats by alexis streets,carry-out,2018-06-26T00:00:00.000,non-compliant - violations observed,20707,349 main st,alexis streets
8251,sonic drive in,fast food,2018-06-26T00:00:00.000,compliance schedule - outstanding,20743,8950 walker mill rd,olivier quinn
2300,target store t-1897,grocery store,2018-06-26T00:00:00.000,critical violations observed,20747,3101 donnell dr,janine brown
2230,seven eleven 29609c,convenience store,2018-06-26T00:00:00.000,non-compliant - violations observed,20747,2928 boones ln,gagndeep suri
12,after 12 african carryout,carry-out,2018-06-27T00:00:00.000,non-compliant - violations observed,20785,7523 landover rd,rugiatu sesay
730,jason's deli,full service,2018-06-27T00:00:00.000,non-compliant - violations observed,20740,7356 baltimore ave,joe tortorice jr
557,gaylord national - galaxy diner,restaurant,2018-06-27T00:00:00.000,compliant - no health risk,20745,201 waterfront st,richard morse
689,hunan treasure restaurant,full service,2018-06-27T00:00:00.000,non-compliant - violations observed,20770,7537 greenbelt rd,nelson lai
309,china dragon restaurant,carry-out,2018-06-27T00:00:00.000,non-compliant - violations observed,20785,7527 landover rd,chong rong chen
559,gaylord national - cocoa bean,coffee shop,2018-06-27T00:00:00.000,compliant - no health risk,20745,201 waterfront st,richard morse
556,gaylord national - belvedere,restaurant,2018-06-27T00:00:00.000,compliant - no health risk,20745,201 waterfront st,richard morse
324,chipotle mexican grill 105,fast food,2018-06-27T00:00:00.000,compliant - no health risk,20740,7332 baltimore ave,steven ellis
565,gaylord national resort & convention center-banquets,full service/catering,2018-06-27T00:00:00.000,compliant - no health risk,20745,201 waterfront st,bill fink
2569,dollar tree 5258,dollar store,2018-06-27T00:00:00.000,facility reopened,20737,6250 kenilworth ave,rosalie beaugard lee
2284,starbucks coffee 9524,coffee shop,2018-06-27T00:00:00.000,non-compliant - violations observed,20740,7338 baltimore ave,mary her
8441,kobe japanese steak house,n/a,2018-06-27T00:00:00.000,critical violations observed,20706,2801 campus way,chan bae
8003,buffalo wild wings,full service,2018-06-27T00:00:00.000,non-compliant - violations observed,20707,14724 baltimore ave,john weiler
8198,panda express 2578,fast food,2018-06-27T00:00:00.000,non-compliant - violations observed,20740,7316 baltimore ave,andrew cherng
13326,the hotel @ umcp - bagels 'n grinds,full service,2018-06-28T00:00:00.000,critical violations observed,20740,7777 baltimore ave,adam greenberg
583,giant food store 338,grocery store,2018-06-28T00:00:00.000,non-compliant - violations observed,20607,7025 berry rd,sheri-su breski
873,ledo pizza,full service,2018-06-28T00:00:00.000,non-compliant - violations observed,20770,8839 greenbelt rd,rob spearman
36,america's best wings,fast food,2018-06-28T00:00:00.000,critical violations observed,20770,8841 greenbelt rd,kabir patwary
1684,yum's restaurant,full service,2018-06-28T00:00:00.000,critical violations observed,20708,12635 laurel bowie rd,min zhang
1571,three brothers pizza of laurel,full service,2018-06-28T00:00:00.000,critical violations observed,20707,13600 baltimore ave,peter repole
1680,young's carryout,carry-out,2018-06-28T00:00:00.000,compliant - no health risk,20743,8900 edgeworth dr,carlos hernandez
1540,tgi fridays,full service,2018-06-28T00:00:00.000,compliance schedule - completed,20770,6460 capitol dr,daniel halpern
8464,old maryland grill,n/a,2018-06-28T00:00:00.000,critical violations observed,20740,7777 baltimore ave,gabrielle duall
8076,greenview drive pool concession,snack bar/concession stand,2018-06-28T00:00:00.000,compliant - no health risk,20707,14403 greenview dr,michael lhotsky
8407,dutch village market - sam's wing counter,carry-out,2018-06-28T00:00:00.000,non-compliant - violations observed,20772,5030 brown station rd,elmer esh
8048,5 sisters restaurant lounge,full service,2018-06-28T00:00:00.000,facility closed,20708,12617 laurel bowie rd,florence ndi
8409,dutch village farmers market stoltzfus poultry,meat/poultry market,2018-06-28T00:00:00.000,compliant - no health risk,20772,5030 brown station rd,john riehl
8048,5 sisters restaurant lounge,full service,2018-06-28T00:00:00.000,non-compliant - violations observed,20708,12617 laurel bowie rd,florence ndi
8047,blaze pizza,full service,2018-06-28T00:00:00.000,compliant - no health risk,20707,14708 baltimore ave,bipin patel
8384,subway,fast food,2018-06-29T00:00:00.000,compliant - no health risk,20747,5814 silver hill rd,mohammad hannan
827,knights of columbus,fire/community hall,2018-06-29T00:00:00.000,non-compliant - violations observed,20744,1633 tucker rd,frieda edwards
177,z-kabob,fast food,2018-06-29T00:00:00.000,critical violations observed,20774,10426 campus way south,akm uddin
463,el paraiso tex-mex,n/a,2018-06-29T00:00:00.000,critical violations observed,20912,6511 new hampshire ave,del my buruca
748,jerry's subs & pizza,fast food,2018-06-29T00:00:00.000,non-compliant - violations observed,20772,5720 crain hwy,oti nwosu
1921,friendly food mart,carry-out,2018-06-29T00:00:00.000,compliant - no health risk,20747,3609 forestville rd,tae kim
1811,colmar manor community center,fire/community hall,2018-06-29T00:00:00.000,non-compliant - violations observed,20722,3701 lawrence st,daniel r baden
1911,five guys burgers & fries,fast food,2018-06-29T00:00:00.000,non-compliant - violations observed,20770,8863 greenbelt rd,v j murrell
1664,wendys 6549,fast food,2018-06-29T00:00:00.000,critical violations observed,20744,11815 livingston rd,james schwartz
1933,heavens bakery ii,bakery,2018-06-29T00:00:00.000,compliant - no health risk,20770,6092 greenbelt rd,kang chung
1571,three brothers pizza of laurel,full service,2018-06-29T00:00:00.000,------,20707,13600 baltimore ave,peter repole
1634,wah lock,full service,2018-06-29T00:00:00.000,critical violations observed,20912,6505 new hampshire ave,jiang rong
1465,subway sandwich & salads,fast food,2018-06-29T00:00:00.000,non-compliant - violations observed,20722,3691 bladensburg rd,parvin firoz
1415,steak in a sack,full service,2018-06-29T00:00:00.000,compliance schedule - completed,20744,10745 indian head hwy,mahmoud abul-hawa
1819,ruby's southern kitchen,catering only,2018-06-29T00:00:00.000,compliance schedule - completed,20720,14207 old annapolis rd,candi dailey
1533,teppanyaki grill supreme buffet,full service,2018-06-29T00:00:00.000,non-compliant - violations observed,20707,14150 baltimore ave,zhi song gao
1795,cheverly swim and racquet club snack bar,snack bar/concession stand,2018-06-29T00:00:00.000,compliant - no health risk,20785,5600 euclid st,jeanne robinson
2078,sophia market,grocery store,2018-06-29T00:00:00.000,compliant - no health risk,20740,5000 edgewood rd,glenda sanchez
1681,yummy yummy carryout,carry-out,2018-06-29T00:00:00.000,critical violations observed,20744,8503 oxon hill rd,ming zheng
2245,seven eleven 11681b,convenience store,2018-06-29T00:00:00.000,critical violations observed,20747,3004 forestville rd,harmeet sandhu
2236,seven eleven 20204c,convenience store,2018-06-29T00:00:00.000,critical violations observed,20747,5401 silver hill rd,md hossain
8236,chipotle mexican grill 2468,fast food,2018-06-29T00:00:00.000,compliant - no health risk,20774,2 watkins park dr,m. steven ells
13051,mexican fruits,convenience store,2018-06-29T00:00:00.000,compliance schedule - completed,20722,4301 bladensburg rd,martha balbuena
1066,osaka japanese hibachi,full service,2018-07-02T00:00:00.000,critical violations observed,20708,12737 laurel bowie rd,zhuojun lin
743,jerry's subs and pizza,fast food,2018-07-02T00:00:00.000,critical violations observed,20774,62 watkins park dr,mazhar chughtai
743,jerry's subs and pizza,fast food,2018-07-02T00:00:00.000,critical violations observed,20774,62 watkins park dr,mazhar chughtai
282,chevys fresh mex,full service,2018-07-02T00:00:00.000,non-compliant - violations observed,20770,7511 greenbelt rd,james zenni
809,kfc ko71120,fast food,2018-07-02T00:00:00.000,critical violations observed,20706,7731 annapolis rd,manish patel
2032,mcdonalds 2308,fast food,2018-07-02T00:00:00.000,compliance schedule - outstanding,20774,1030 largo center dr,don thompson
1461,subway,fast food,2018-07-02T00:00:00.000,critical violations observed,20785,7077 martin luther king jr hwy,prakashbhai patel
1084,pancake house,full service,2018-07-02T00:00:00.000,compliance schedule - completed,20784,7701 garrison rd,socrates yakoumatos
1175,popeyes 133,fast food,2018-07-02T00:00:00.000,critical violations observed,20785,7101 martin luther king jr hwy,jerome friedlander
1711,amf capital plaza lanes,snack bar/concession stand,2018-07-02T00:00:00.000,compliance schedule - outstanding,20784,4601 cooper ln,shirley pierpont
1434,subway,fast food,2018-07-02T00:00:00.000,facility closed,20782,2461 chillum rd,mohammad hannan
1094,panda west,carry-out,2018-07-02T00:00:00.000,non-compliant - violations observed,20707,7405 van dusen rd,guan zheng
1451,subway,fast food,2018-07-02T00:00:00.000,non-compliant - violations observed,20707,7407 van dusen rd,sally singh
1105,bella,full service,2018-07-02T00:00:00.000,non-compliant - violations observed,20707,7423 van dusen rd,narayan dhakal
8359,caribbean grill,restaurant,2018-07-02T00:00:00.000,non-compliant - violations observed,20785,7037 martin luther king jr hwy,milton colquehoun
748,jerry's subs & pizza,fast food,2018-07-03T00:00:00.000,non-compliant - violations observed,20772,5720 crain hwy,oti nwosu
596,golden china,carry-out,2018-07-03T00:00:00.000,critical violations observed,20710,5461 annapolis rd,minsong lin
809,kfc ko71120,fast food,2018-07-03T00:00:00.000,compliance schedule - completed,20706,7731 annapolis rd,manish patel
360,courtyard by marriott,hotel,2018-07-03T00:00:00.000,critical violations observed,20770,6301 golden triangle dr,gary cheatom
1066,osaka japanese hibachi,full service,2018-07-03T00:00:00.000,compliance schedule - completed,20708,12737 laurel bowie rd,zhuojun lin
1434,subway,fast food,2018-07-03T00:00:00.000,facility reopened,20782,2461 chillum rd,mohammad hannan
1855,dunkin donuts,fast food,2018-07-03T00:00:00.000,non-compliant - violations observed,20747,5412 silver hill rd,mehesh pandya
1729,bari food & halal meat market,meat/poultry market,2018-07-03T00:00:00.000,------,20707,7709 old sandy spring rd,yonias gizaw
2184,seven eleven 33430c,convenience store,2018-07-03T00:00:00.000,non-compliant - violations observed,20607,401 manning rd east,naureen babar
1842,domino's pizza 4673,carry-out,2018-07-03T00:00:00.000,non-compliant - violations observed,20707,7701 sandy spring rd,adam gacek
1170,popeyes 126,fast food,2018-07-03T00:00:00.000,compliant - no health risk,20745,6247 livingston rd,jerome friedlander
2281,starbucks coffee 2829,coffee shop,2018-07-03T00:00:00.000,non-compliant - violations observed,20607,7045 berry rd,mary her
2524,cvs pharmacy 1469,convenience store,2018-07-03T00:00:00.000,non-compliant - violations observed,20745,4901 indian head hwy,ruth paredes
8189,301 travel plaza/circle k convience,gas station store,2018-07-03T00:00:00.000,compliance schedule - completed,20772,3511 crain hwy,ather chaudry
8452,samurai hibachi and wings,carry-out,2018-07-03T00:00:00.000,non-compliant - violations observed,20770,7557 greenbelt rd,eun chon
2787,quality inn & suites laurel,hotel,2018-07-03T00:00:00.000,non-compliant - violations observed,20707,1 second st,vishal mirpuri
8189,301 travel plaza/circle k convience,gas station store,2018-07-03T00:00:00.000,------,20772,3511 crain hwy,ather chaudry
2387,xscape theatres brandywine,fast food,2018-07-03T00:00:00.000,non-compliant - violations observed,20613,7710 matapeake business dr,anne m raggins
8463,sabouya international market inc,grocery store,2018-07-03T00:00:00.000,compliant - no health risk,20707,14207 cherry lane ct,ibraham bah
8366,central bakery,bakery,2018-07-03T00:00:00.000,compliance schedule - completed,20710,4928 annapolis rd,jose davila
962,mccormick & schmicks seafood restaurant,restaurant,2018-07-05T00:00:00.000,compliant - no health risk,20745,145 national plz,tilman fertitta
793,kenny's chinese restaurant,carry-out,2018-07-05T00:00:00.000,compliant - no health risk,20706,9301 woodmore centre dr,zi yong zhang
570,giant food 310,grocery store,2018-07-05T00:00:00.000,non-compliant - violations observed,20715,15520 annapolis rd,sheri-su breski
793,kenny's chinese restaurant,carry-out,2018-07-05T00:00:00.000,------,20706,9301 woodmore centre dr,zi yong zhang
88,bangkok golden thai restaurant,restaurant,2018-07-05T00:00:00.000,critical violations observed,20744,9503 livingston rd,panuwat thanaruang
746,famous kabob & karahi,full service,2018-07-05T00:00:00.000,facility closed,20707,9711 fort meade rd,manzoor ahmad
680,hunan china,carry-out,2018-07-05T00:00:00.000,compliance schedule - outstanding,20770,9234 springhill ln,kongri chen
92,beijing of greenbelt,full service,2018-07-05T00:00:00.000,compliance schedule - completed,20770,131 centerway,yijin chen
812,kfc ko71124,fast food,2018-07-05T00:00:00.000,non-compliant - violations observed,20744,9598 livingston rd,manish patel
36,america's best wings,fast food,2018-07-05T00:00:00.000,compliance schedule - completed,20770,8841 greenbelt rd,kabir patwary
258,champion grill,carry-out,2018-07-05T00:00:00.000,critical violations observed,20705,10484 baltimore ave,iktae yoo
1969,jaycees oxon hill community center,fire/community hall,2018-07-05T00:00:00.000,compliant - no health risk,20745,6907 oxon hill rd,steve novak
1980,kashmir bazaar halal meat and grocery,meat/poultry market,2018-07-05T00:00:00.000,compliance schedule - outstanding,20705,10400 rhode island ave,mohammad akhtar
2020,mcdonalds 7682,fast food,2018-07-05T00:00:00.000,critical violations observed,20715,14300 gallant fox ln,steve easterbrook
1322,seafood shanty,carry-out,2018-07-05T00:00:00.000,critical violations observed,20744,9505 livingston rd,myung ahn
2161,rita's water ice,ice cream,2018-07-05T00:00:00.000,compliant - no health risk,20747,2950 donnell dr,wilbert & deborah mccrae
